team_a_rank,team_b_rank,team_a_form,team_b_form,is_home_a,h2h_wins_a,injured_a,injured_b,attack_a,defense_a,attack_b,defense_b,goals_scored_last5_a,goals_conceded_last5_a,goals_scored_last5_b,goals_conceded_last5_b,weather_favorable_a,match_date,crowd_size,referee_experience,match_outcome
56,50,-0.3054412138436379,-1.4903056851445495,0,1,0.0,2,61.29869115013928,62.0574317291121,61.58120026426359,49.12544216305687,10,6,8,8,1,2043-07-02,9994,10,2
53,33,-1.203475655250068,-0.3177120945050217,1,6,0.0,0,69.86801724642851,55.494633825783616,58.19795122270232,83.24262008906675,12,2,3,6,1,2043-07-03,25214,5,2
62,49,0.7775357723291906,-0.35611840100313386,0,6,0.0,0,77.02182654583008,89.89647281372848,40.0,95.0,6,2,13,3,1,2043-07-04,18260,12,2
46,93,-2.050293892524772,1.8168556579078619,0,3,0.0,2,69.97100328535073,74.9529508592863,68.803314288861,47.67607475247172,3,1,7,9,0,2043-07-05,26090,17,0
38,77,-0.6970948507626862,1.6093676409173772,1,3,0.0,0,44.1536302467763,81.65291053062084,57.65780313186168,76.89479342612077,6,3,9,7,1,2043-07-06,22511,14,0
40,50,-0.046162051069567465,0.08539778307506013,0,1,0.0,1,85.82211072950146,87.89578753570251,77.28177362676351,66.0299079519296,3,6,5,7,1,2043-07-07,30715,13,2
50,52,1.2997973304279393,1.2113564314706875,1,2,1.0,0,72.22302704855005,82.40206621260972,88.74142691710699,40.0,5,5,6,7,1,2043-07-08,26984,12,2
34,35,-0.5452445693019066,-0.3977424900256608,0,1,3.0,0,48.89457694586397,83.14783538544246,95.0,80.58408718832695,5,4,5,7,1,2043-07-09,25212,13,0
42,37,0.427851671102578,-1.42724395192426,0,3,1.0,1,85.58569190358344,53.862305137135706,63.13532292676801,86.42590280574791,10,5,6,2,0,2043-07-10,35178,9,2
42,55,-0.08098411445023078,0.5278265527475743,0,3,1.0,2,71.99485499060246,54.05448915993435,62.96505032727373,54.52932881831403,2,5,6,5,0,2043-07-11,34566,9,0
81,42,0.9451189004723339,0.36138272780148734,0,2,0.0,1,81.98626348765293,57.38637520231221,85.34149670086047,91.95850541503972,6,3,3,5,0,2043-07-12,42092,9,2
8,63,0.3755857489573709,-0.9375295579981454,0,2,1.0,0,66.4009975892665,55.94079641454779,52.8986570414761,82.35386554022669,6,7,6,2,0,2043-07-13,25384,8,0
47,73,0.8302093880397223,-0.8933026096470915,1,3,1.0,3,52.50563782476186,60.16026177807845,85.4824010807744,95.0,9,8,4,2,1,2043-07-14,32612,11,0
75,54,-0.55063491515459,0.9395667638923093,1,4,3.0,0,58.02559577546073,71.0106973984616,67.59258801732199,66.10678841235965,9,5,2,3,1,2043-07-15,27783,9,1
51,51,-1.0140248941583359,-1.6835300029732756,0,2,2.0,0,72.50926576638874,57.91486445476566,60.2269250021787,52.170061083998235,4,1,3,7,0,2043-07-16,29456,8,2
61,24,0.3671283190533627,0.558181075720592,0,3,2.0,2,62.85012940927966,54.30851153898461,71.14713434511215,67.7398919946055,8,5,5,6,0,2043-07-17,23622,17,2
51,61,-0.4877280190392609,-0.31447579714717494,1,2,2.0,1,60.58964874430671,84.78379988779044,62.29270279832928,66.38837628161188,6,4,4,6,0,2043-07-18,27643,6,2
39,32,0.030323871849971658,0.5595636067300971,1,3,1.0,0,40.0,54.778626605966,86.02930992567792,53.0984823194906,7,3,6,4,0,2043-07-19,23316,10,1
16,43,0.3172749402640901,0.9883057272907039,1,1,0.0,0,51.09703026165642,61.37897112620847,87.89920837042649,58.722920318984535,6,5,8,5,1,2043-07-20,27446,11,0
53,64,1.2419075306547247,-0.8743238146756549,1,6,1.0,2,59.11805104893772,65.96051076709605,60.45118250264453,79.46309116725152,5,7,5,5,0,2043-07-21,14749,7,2
38,65,0.7865706433899993,-1.1401724817996037,1,4,1.0,1,78.19008504969256,40.0,65.98981757355497,65.64362630665399,5,4,6,8,1,2043-07-22,35229,10,2
37,43,-0.6810096727739703,1.466286421296742,0,6,0.0,1,76.45738195005463,58.13704018481944,62.21301966930851,40.0,8,4,3,7,0,2043-07-23,42365,5,2
42,43,-1.145022237757557,-0.0571863940234866,0,3,2.0,4,75.61525574511953,61.56619198127728,70.5547236999503,57.87719674368654,7,4,6,6,1,2043-07-24,37245,6,2
76,39,1.7073811047544476,0.32774783605321584,1,1,0.0,1,81.81944668757174,59.84652664356526,85.07023288892232,81.33262900100645,2,4,8,3,0,2043-07-25,51238,11,2
86,32,-1.5826596719743449,0.9107707034518423,0,4,0.0,0,77.84025942328954,51.48688667048104,57.84163806495569,53.07898798977205,2,5,6,6,1,2043-07-26,29052,12,2
53,40,-0.452502847691051,-0.9612880262813764,1,3,2.0,0,52.07372047817282,59.053468118454155,60.06923710722076,79.37232718538296,5,3,6,4,1,2043-07-27,27344,7,2
43,25,0.6452448203221168,0.9019618736923466,1,4,2.0,0,66.37573373554666,89.11659803178884,73.36048568251933,52.316545836900524,7,3,6,5,1,2043-07-28,32387,5,2
32,60,1.6387612469500321,0.6401532060450424,1,4,1.0,1,70.28865511337028,60.67430204200667,69.61220032755702,81.39578403162223,3,4,10,3,1,2043-07-29,35893,7,0
57,55,-0.18966152512419504,1.470022865149113,1,3,0.0,1,81.96286943366255,70.46829748910774,75.54125244630549,78.48121289777902,8,9,7,5,0,2043-07-30,30308,11,2
76,58,0.02734299427089362,1.452582979314106,0,3,2.0,4,54.047441204801075,86.7787688875623,85.14206262045336,55.1634921578454,3,2,6,5,0,2043-07-31,25362,9,1
46,35,-0.8750274215974253,0.06343653348206803,0,2,2.0,1,61.849514131156695,58.93923176562489,75.42721420412262,54.42762517346017,5,5,6,7,1,2043-08-01,23140,15,2
14,32,0.1266161121352044,0.7530561766231938,1,6,1.0,2,76.60771201566598,62.09109159503958,43.09622706413124,91.70806721219432,8,3,7,3,1,2043-08-02,30477,8,2
60,50,-1.1501539793008795,0.0445512046377328,0,3,2.0,1,67.59494862075893,92.47510342202517,75.95426946939624,51.458524654805885,13,5,3,4,1,2043-08-03,42511,10,2
64,50,-0.7502849532186529,0.14524415559888912,0,2,0.0,2,94.98079046812002,63.31062812697909,61.47392751609855,51.09634773400869,5,2,8,7,1,2043-08-04,18699,4,2
26,47,0.7638905541384806,-1.1288591772622074,1,3,1.0,1,55.189608710060384,91.8504495751396,77.30515048900567,73.25121693137478,5,2,8,9,0,2043-08-05,29263,12,2
52,45,-0.4335768168619258,-0.22449516627269733,1,2,1.0,0,84.0274983964138,54.28136896898451,83.53729277288946,83.03916081888251,6,6,6,4,1,2043-08-06,31419,4,2
56,75,0.91724892205307,-1.794765201217523,0,3,2.0,0,68.32820241528388,63.049175862083985,75.54552587864578,62.100827112369295,9,8,5,3,0,2043-08-07,12623,6,1
48,56,-0.1535071266491106,-0.13748046290083257,0,7,1.0,1,63.414261422861934,70.67979945064047,40.0,68.96011173925407,6,4,7,5,1,2043-08-08,44223,12,2
38,79,-1.3688400928708147,1.320042761351565,0,3,1.0,0,81.8369091532354,43.46706814264454,64.75196092707729,69.28238953943573,5,8,3,1,0,2043-08-09,34130,11,0
65,69,1.168365275711301,0.7779292517363771,1,3,0.0,1,95.0,63.6325333676998,68.15940541872216,65.61364397796856,3,5,10,4,0,2043-08-10,41598,6,2
43,75,-1.3153260850518884,0.11224813784000155,1,4,1.0,0,40.0,73.10709429797865,55.45251969474173,72.77284265757186,5,7,6,3,1,2043-08-11,52507,10,0
27,33,-0.6017875088606148,-0.20204485693889312,1,2,0.0,1,60.836298598549085,67.63935009114032,82.08138645421691,95.0,8,7,6,3,1,2043-08-12,25061,9,0
19,58,-0.19969908193814329,-0.5403199550085914,1,3,0.0,3,47.7891037427505,66.35750780490585,73.66196745047182,83.14035854803438,8,4,3,6,1,2043-08-13,35355,10,0
68,43,1.0058286206592073,-0.9185101154764166,1,3,3.0,1,72.20435966018114,95.0,75.59372747370571,66.12901802721011,7,4,4,6,1,2043-08-14,39781,9,2
59,25,-0.5264848226902434,0.8186689181296432,1,3,3.0,1,63.07815177592443,53.42614843331498,77.05953149380183,62.95736402945251,5,8,7,6,1,2043-08-15,12099,12,2
51,72,-0.926717162470084,-1.535033917288267,0,2,0.0,2,79.62701768897497,95.0,55.79397536077697,76.05088033289637,2,6,8,5,1,2043-08-16,23585,14,2
43,45,0.16267307156039604,-1.5580090741122514,0,5,2.0,2,45.59988082589048,87.54001938113555,68.27306017559886,85.83741108906577,5,6,5,2,1,2043-08-17,25680,10,0
42,34,-0.21396572322661914,0.9043578129400122,1,4,0.0,2,52.38239621458527,76.23790547467432,95.0,65.86163126217501,3,1,7,4,1,2043-08-18,40781,13,1
33,43,-0.46739059903916114,0.20785310171419247,1,1,0.0,0,62.30121894575162,60.98356981058846,54.473505655359894,86.8623062847982,5,5,3,7,1,2043-08-19,16456,8,1
43,38,0.21648535648784556,0.04482529880322086,1,7,1.0,0,53.978105758895,40.0,60.4690096908529,59.31830979143078,6,2,7,3,1,2043-08-20,31757,11,1
18,39,-1.203596215393132,0.20706058402973496,0,1,0.0,0,40.0,58.12175907870038,64.27756841487111,76.13963791167045,8,4,10,3,1,2043-08-21,15702,7,0
38,46,-1.7218405409656807,2.0100857128000706,1,2,3.0,1,66.72906484112201,85.85436736934633,61.57353982056162,56.50253616823825,6,3,9,3,1,2043-08-22,31998,9,2
45,75,2.1387301072682567,0.05603882167554106,1,3,1.0,0,76.69807103168327,49.45873546955291,69.95838692198348,68.71934226929254,2,7,11,7,1,2043-08-23,22701,10,0
59,40,0.10418609336157737,0.2932905387982516,1,3,1.0,1,66.8521937979813,60.55527460204938,42.534985984823344,84.58393325915934,10,2,9,8,1,2043-08-24,42411,11,2
49,74,0.17418088196226977,2.058058035261152,1,2,,1,93.7700003025758,78.64407539403588,73.24821784207786,65.44218399075457,5,5,9,5,1,2043-08-25,53858,9,0
61,62,-0.7819893806770777,-0.0635911926465405,1,3,2.0,0,68.88226047669443,54.37300278888492,88.86616985436108,64.34217414979871,4,6,3,3,1,2043-08-26,32902,9,1
70,55,0.8976988434940109,1.7263179432912916,0,4,0.0,1,77.79166455166082,48.049585864153855,73.55444059521525,73.21209466790592,8,2,6,3,1,2043-08-27,28472,9,2
65,61,-0.5334852601458465,-2.107012101708257,0,4,2.0,0,71.07285339431284,59.628464148462555,86.66419503345176,71.1333345923248,5,6,2,4,1,2043-08-28,24418,9,2
57,50,-2.7861476877805345,-1.1618801633497293,1,7,1.0,1,75.0769156271703,71.70007556806809,77.60374995204063,69.98654645459135,7,12,2,8,1,2043-08-29,33974,11,2
50,69,-0.5670333405086315,-0.6679719180899266,0,2,1.0,2,75.75547304051673,91.93425638822269,58.51112276882094,69.23899540531946,4,9,2,3,0,2043-08-30,30915,11,1
35,58,-0.28141307792445,0.5839917869430012,1,6,0.0,4,84.2757173265737,85.12695457315894,40.0,91.7003646705841,5,5,8,2,1,2043-08-31,33398,7,2
61,25,-0.17008360433451275,1.7739904229535686,0,3,1.0,1,62.792937479331,76.75908044171105,68.84274975570327,58.2766052466516,3,5,1,4,1,2043-09-01,17400,10,2
75,54,-0.1990116627445822,-0.5908192120306093,1,7,1.0,3,67.64249420114385,94.16827282984835,73.5724829669061,80.15089926538994,5,2,6,5,0,2043-09-02,27179,8,2
55,61,-0.644914616976277,0.9782524184030041,1,6,2.0,1,68.73159051755371,54.200333697550015,71.24699642178503,82.84662758444023,4,7,8,7,1,2043-09-03,20580,10,0
78,45,-0.7415210597033679,2.237225074435425,1,1,2.0,3,67.91432675770928,77.1199108436788,95.0,60.49416384282227,4,4,11,9,0,2043-09-04,30498,14,2
27,51,-0.29797866679203067,1.564760673525323,0,3,2.0,1,57.640524748839596,85.65350500203795,81.52079382717929,83.80887148918538,9,9,10,6,1,2043-09-05,19973,13,0
32,40,-1.6454760870359149,-0.4038733993713496,0,2,0.0,1,40.0,49.543383365820965,48.64569746437229,88.99626375932849,4,5,5,6,0,2043-09-06,37646,8,0
62,29,-1.9575962938105422,0.8685628406910686,1,3,0.0,0,50.225185697037716,63.90505996979822,64.82414126384987,59.34292241837285,7,8,6,6,0,2043-09-07,41878,11,2
53,26,0.09805548991963844,0.3394066799311783,0,6,,2,80.23321196917114,76.28200607958827,78.01116018505863,48.7514755612048,6,6,6,8,0,2043-09-08,35618,10,2
69,26,0.1147348742649906,-0.6594510997069812,1,3,1.0,2,75.85632886840457,63.92856119065783,89.4662652353309,73.89348037626665,5,8,6,6,0,2043-09-09,21287,5,2
49,60,0.879400580053997,0.42729311495313366,1,2,2.0,0,72.3799515260813,65.26890743027545,61.17843719996806,65.88439681202841,2,3,9,4,1,2043-09-10,28333,10,2
36,12,-0.2555653103707719,-0.47380990226578573,1,4,,0,76.07662610776548,82.6861612561497,57.17828969264998,83.9007157202054,5,5,5,6,0,2043-09-11,45300,4,2
46,40,-1.193627213107529,0.1243536491714303,0,2,0.0,1,74.27286773329297,92.38262876372261,45.54102645391612,40.0,2,2,4,5,1,2043-09-12,11667,13,2
27,38,-1.9396468151979664,-1.378397710917807,1,1,1.0,1,95.0,50.38270445374562,81.2637588351115,95.0,8,2,5,8,0,2043-09-13,24262,10,2
33,45,-0.890196075956866,-1.7629309869053835,1,6,2.0,0,70.22989690464344,90.32906683928456,77.42288367455535,40.0,5,3,7,5,0,2043-09-14,31421,4,2
64,22,0.4225197440575192,-0.28653689279578987,0,2,2.0,0,87.6156175787224,56.671157466005326,62.76537601091514,55.1042666101474,10,6,5,6,1,2043-09-15,28153,8,2
63,56,1.4414489034089222,0.3181415619717168,1,3,1.0,1,81.71911316069631,66.85588847990468,58.00952995713191,74.28702829433274,7,1,4,2,0,2043-09-16,33894,9,2
55,30,0.054085412771513956,-1.1278636815703542,0,5,1.0,2,63.295374237629034,82.57790051987072,66.40658798115169,72.2221604296212,5,3,15,5,1,2043-09-17,45150,14,2
24,66,-1.2135898903361118,0.5262952543866487,0,1,2.0,0,56.15556322785954,82.7244098859236,49.687120643906944,58.68022294891595,4,4,2,5,0,2043-09-18,26258,6,0
44,40,-0.8799206025050699,0.04274951253058462,0,4,0.0,3,65.22577715568964,49.01389428602887,57.20074532146933,92.71822707443947,4,6,11,5,1,2043-09-19,39228,6,0
31,48,-0.8487059240643177,0.6502516881832844,0,4,4.0,3,68.41294661985123,92.89851418713991,41.73896406768554,52.00505464399345,7,6,4,8,0,2043-09-20,40598,17,2
67,50,-0.4059886015648107,0.9456385553589497,1,2,2.0,1,63.53386033362787,62.94499289211621,54.703853635523586,85.45224633813696,8,4,8,4,0,2043-09-21,32538,9,1
41,53,1.12089542499487,1.343576642959254,0,2,0.0,2,68.45405428251722,84.48074005776583,72.65088479482303,65.15217518039152,4,4,4,5,0,2043-09-22,54494,8,2
33,50,1.1989094501567816,0.603272060870603,0,2,1.0,0,57.420837830818854,86.27286037517987,95.0,64.01927372619957,7,0,5,6,1,2043-09-23,37417,6,0
50,43,-0.17225589477488634,-0.2952643409458324,0,1,2.0,1,64.67470013712021,79.42123986166328,60.7809116802312,71.40581246385382,8,3,4,4,1,2043-09-24,5000,7,2
40,55,0.18307011011359745,0.1888627540922593,1,5,1.0,1,70.74957282101612,62.6071870801832,79.62448003982773,80.55643231861696,5,2,4,7,1,2043-09-25,33196,4,0
72,56,-0.7975578928734657,2.329180931171699,1,4,1.0,0,67.97846657377019,64.49001100314165,57.435236011033325,53.81048331754758,4,4,3,4,0,2043-09-26,28719,8,2
38,38,-1.7099084443537065,0.9854647118321944,0,1,0.0,0,73.55955296045049,66.09746973019729,67.39466603024339,70.03778631994552,6,5,5,6,0,2043-09-27,42060,6,0
29,56,1.7883383534627457,0.07153606466141907,0,4,0.0,0,63.06136725883631,45.59260161282452,74.92326073562016,53.2903367535103,5,6,7,2,1,2043-09-28,23208,9,0
17,67,-2.3224870505935393,-0.1505338060405222,1,5,2.0,3,61.79401899004018,69.00644081835051,83.0422468241335,92.4225463109749,7,1,3,6,1,2043-09-29,36513,9,0
49,60,-1.8358403176645526,-0.5982393666365248,0,3,1.0,0,71.76446015554914,65.17346956328515,68.11183215759921,75.72162606568213,5,4,10,10,0,2043-09-30,36075,8,0
41,63,1.796405855159646,-1.1871985525903455,0,3,0.0,0,82.09790814336682,66.22133966436621,75.21954799029227,68.94961393527737,9,5,7,5,0,2043-10-01,9257,9,2
28,52,0.01661540467044677,1.7081133699000803,0,7,0.0,1,69.18892844329417,58.92209149824528,64.16948760565145,40.0,6,4,7,2,1,2043-10-02,22932,3,0
67,35,-1.1259149070880428,0.4784990480150475,0,5,0.0,2,73.46030282523446,66.79840783886041,80.72400721443347,65.67083628754206,3,12,8,7,0,2043-10-03,29693,16,2
60,37,0.6827036310893113,-1.2688541498513248,1,1,0.0,2,73.73950324930759,86.66576190580156,92.29394358950745,59.603736251635034,7,4,12,6,1,2043-10-04,33625,16,2
49,54,0.7730533060459779,-0.12533859070496095,1,2,1.0,2,68.6985149965866,81.13620835736646,80.62832299353425,80.32661363859708,6,4,5,10,1,2043-10-05,42666,12,2
70,64,-1.3326856451477445,1.2704884676940897,0,2,0.0,0,79.8834295539974,95.0,64.75597917439546,67.06102411846845,7,6,1,4,1,2043-10-06,47300,7,2
59,91,-0.5328453764695744,-0.4469401575708996,0,2,1.0,3,70.78957635847442,64.97224964578399,71.08965375188754,88.6843182206116,4,4,6,5,0,2043-10-07,32205,9,0
37,64,0.8762458637057208,-0.8144866668290092,0,3,1.0,0,89.62911874097482,59.63249637866035,73.63858722955918,46.406064976905554,4,4,4,5,1,2043-10-08,43862,10,2
34,32,-0.8169057463704911,0.35676879033948194,1,4,1.0,3,60.744995841730336,53.99506553525124,69.87229162825288,66.15426339360641,3,4,8,5,0,2043-10-09,30768,4,0
62,38,0.2821637386138324,0.658150383183418,1,2,1.0,2,72.4685596345886,76.06919025773313,55.35234129235256,74.25186806169222,7,5,5,6,1,2043-10-10,32742,6,2
55,84,1.424812186366273,-0.4456828998135932,1,3,1.0,2,66.46182163752334,71.29594868503091,55.01309685601416,85.30466294056201,5,3,10,4,1,2043-10-11,44387,13,2
52,46,-2.3924848315411182,-0.5995385854084844,1,2,0.0,1,64.36760942146492,85.08108494196226,59.00110932221414,84.58434212504733,4,5,1,8,1,2043-10-12,19925,13,1
37,50,-0.34124831932876215,0.46058711711400147,1,5,2.0,1,60.20310634198785,46.1938124364125,76.68936578480412,80.71416272878326,6,5,5,4,0,2043-10-13,42668,5,0
59,35,0.26163599856748904,-1.1248453264248777,1,2,1.0,3,80.3203707451622,59.339828349240975,76.20013919130953,56.38941540336563,4,5,6,2,1,2043-10-14,23777,9,2
38,73,-1.7920493859434081,-0.5382019630245728,0,3,,2,,61.10680971822691,69.81761989801167,45.36918823597533,8,8,6,3,1,2043-10-15,32869,11,0
48,57,-0.5296113902524683,-0.12035924809622434,1,4,2.0,0,93.90085068738261,68.40856189516785,40.0576834912103,76.9700719014173,10,3,4,1,0,2043-10-16,39581,8,2
71,38,1.0444986441418134,0.7390320529073869,0,1,2.0,0,69.82481021550093,64.219341417312,95.0,71.99322436333009,3,3,11,6,1,2043-10-17,26166,11,1
40,35,-0.7043151487438896,-0.4276730854639729,1,5,0.0,1,81.63720594388906,77.0586505189594,59.38515273153101,95.0,3,9,2,3,0,2043-10-18,16215,14,2
26,54,-1.4843264358857589,0.5632869049893106,0,8,0.0,2,61.550620723079,95.0,57.11143624385032,56.73790861781566,3,3,5,7,0,2043-10-19,30032,12,2
34,50,1.130831823162261,1.1660350062492533,0,1,1.0,1,68.1924752455301,48.52654861099772,95.0,47.2013210516254,5,2,4,6,1,2043-10-20,34370,7,0
64,62,0.44450169353043195,-0.5064380440082715,1,1,0.0,0,53.50460653845761,59.142880569325484,86.99488970507976,83.03018485702866,2,1,6,7,0,2043-10-21,42946,10,0
53,58,-0.06885629150462086,3.0,1,3,0.0,1,73.92192135804414,55.300776433507004,75.08416182432151,71.04063848072566,6,5,6,7,1,2043-10-22,24677,13,0
48,46,-0.09839182710802215,1.419578908421003,1,4,5.0,2,82.46473032072885,57.83109204395502,40.0,63.32663857883546,7,1,3,5,0,2043-10-23,36799,9,2
42,41,1.0282824711049414,0.27245330129251044,1,5,0.0,0,91.96873899821952,95.0,40.14058444360897,46.896937135244315,5,6,7,8,1,2043-10-24,28254,10,2
57,47,0.29452832500922926,-0.18178652210896099,0,1,0.0,0,68.0609625572352,93.25511318341756,66.69576896530256,63.513805234147675,6,4,6,3,1,2043-10-25,29081,8,2
37,41,0.6456121462685421,-0.5553198855420727,1,0,0.0,4,71.82274068726012,58.12519716259671,45.392572102882184,61.9649994358738,10,6,8,5,1,2043-10-26,34706,7,2
54,48,-0.6925663948070852,1.6612700122551969,0,3,1.0,2,85.04317052911017,61.127681682497254,74.05253766981056,87.09051269646667,6,5,9,3,0,2043-10-27,27719,9,0
39,50,-1.9173550088067448,0.21049970632690523,0,1,0.0,2,91.99348144870675,40.0,72.88962790672566,80.04701437959562,5,5,7,5,1,2043-10-28,38565,7,0
36,36,0.6219137002084548,-1.4388192975266572,0,3,2.0,2,63.70633748265102,69.92621302409906,65.09806998739042,77.00936983215078,1,3,2,5,0,2043-10-29,33796,9,2
40,59,1.100927921666182,-1.7121217323324869,1,5,2.0,2,85.76329179515668,57.55308761892522,53.45468448530603,83.72592648963129,4,4,9,5,1,2043-10-30,20501,14,2
44,44,-0.22456196767248382,0.11244165936058015,0,3,3.0,0,76.35066553696808,62.05498965291213,54.91650536104586,70.32551298375412,7,7,5,2,1,2043-10-31,30747,11,2
49,37,0.8877565837935135,0.13444536981641278,0,2,0.0,0,,73.99119088494083,66.40360021884342,70.36137201563459,4,7,4,1,0,2043-11-01,30241,6,2
53,44,-0.33521279317691743,-0.9169707681837791,0,4,1.0,5,94.20433809405708,65.33013789510487,82.80183140776494,62.00465711233091,7,6,7,4,0,2043-11-02,21137,8,2
1,53,-0.09069916131847244,-1.5144368208512182,1,2,1.0,2,43.10320558370904,60.989723720065015,75.76216464499628,56.2724518227954,9,9,3,8,1,2043-11-03,16081,12,0
37,51,1.7524287883872727,-1.963088896052824,1,4,0.0,1,59.468602015208745,84.27152622953565,60.42093532090306,77.57921525831135,9,7,5,7,1,2043-11-04,24384,11,2
44,56,-0.2915200537064307,-0.759330071178843,1,2,0.0,1,63.68247417485261,76.20263216200289,79.01429952394902,92.39845714020949,9,3,6,10,0,2043-11-05,37654,11,0
72,63,-0.3505693925533944,-0.36274805494336826,1,5,0.0,0,78.46893848948748,91.29458769507107,58.88018296630251,65.1770850078203,5,7,9,7,0,2043-11-06,14245,10,2
33,69,-1.8699795232073142,0.6917712354296518,1,1,2.0,1,55.470205816966796,57.63472164275068,65.94199501698425,68.73151894786483,10,4,1,8,1,2043-11-07,21059,12,0
52,54,0.690073159980992,-0.13033395895020516,0,1,0.0,0,79.06043846025231,92.00683152850726,55.709287488118974,73.31808994258056,7,8,8,2,1,2043-11-08,28398,10,2
72,33,-0.709841365454307,1.0639872285115697,1,1,0.0,1,60.477018105824264,94.82045221404914,71.83702350624338,82.89647829924024,6,6,4,5,0,2043-11-09,29291,12,2
30,45,0.14722501101269264,0.6050714960106854,1,0,1.0,1,78.93497422277702,64.2830962714673,81.21511295195197,83.75809222363492,6,6,8,8,0,2043-11-10,20530,6,1
55,34,-0.3150390874327181,0.5132300608432764,0,2,3.0,1,68.69583902776756,58.3135110107514,82.63006871187923,81.65209670100671,5,6,8,5,1,2043-11-11,30890,11,0
37,75,-0.44579271549194277,0.9792486442999725,0,3,1.0,1,95.0,71.0354993986134,73.13520840756829,86.89681560955788,9,9,5,4,1,2043-11-12,24102,14,0
42,79,-0.11772948986164354,-1.386694564496144,1,3,1.0,1,,63.339335262813236,95.0,68.92865258512037,3,6,9,4,0,2043-11-13,27207,6,0
37,59,-0.04085233955940816,-0.5362438508044911,1,3,1.0,1,80.20276075232432,95.0,75.85759611824999,79.4963438402022,7,2,3,3,0,2043-11-14,16232,5,2
39,62,1.1760790596352249,2.401414527348319,1,3,1.0,0,74.92585926838949,72.06553818179971,67.32639471278279,56.91785411052773,5,3,3,5,1,2043-11-15,27946,13,2
90,53,1.520211856692579,-1.9062270916431399,0,3,2.0,2,65.94860728152409,76.12188596661645,65.65668234877138,42.29805779865879,5,6,9,5,0,2043-11-16,28583,10,2
62,55,0.6507151024415878,-0.2977925380653792,1,1,1.0,1,76.43296933103532,82.63930538266186,85.50416900854023,45.37690784146096,9,4,4,7,1,2043-11-17,21480,7,2
66,26,1.2715559134708565,0.47614866241373394,1,4,0.0,0,61.49841837722049,78.61955064344976,75.47154061672103,48.604873007358265,6,7,11,8,1,2043-11-18,45246,15,2
57,48,0.8541474707467153,-1.8769369758266783,1,1,0.0,1,71.88206178017293,50.85732260648634,63.29596725818706,85.40759994196725,7,6,6,4,1,2043-11-19,25853,14,2
25,36,0.49461410193582,-0.7526803316894867,0,7,0.0,1,61.365789121565946,68.59720370318686,62.216167784233456,84.21962528462596,0,7,5,5,1,2043-11-20,35933,7,1
55,54,1.4551429352934444,1.9959963233183722,1,2,3.0,1,72.8466276263795,80.63939791644343,67.18705881336072,49.02778793271765,3,5,7,4,0,2043-11-21,10973,13,2
66,49,-1.3084746309253235,0.17044048766748704,1,3,3.0,0,75.28288838037935,81.93746948759066,63.885174755580195,95.0,4,3,8,6,1,2043-11-22,45848,10,2
37,79,-0.6844622012492365,-0.5744524016847867,0,3,1.0,0,68.05927118214956,45.091100710386016,74.62349511855717,68.56027287809555,4,4,10,8,0,2043-11-23,30988,10,0
64,63,-0.8209015268560932,0.21047016236064578,0,1,1.0,0,79.20465250815002,75.74393172808496,63.800471393374096,55.13493941308015,5,5,5,4,1,2043-11-24,18855,7,2
60,54,-0.3013879166394584,-0.5763586601396682,0,1,2.0,1,65.42957145943426,68.00764536769205,76.76689620043712,61.15325623689882,3,8,6,4,1,2043-11-25,51999,10,0
77,45,0.6859003580842945,1.712521584688931,1,2,1.0,1,74.0195824196488,72.47505929879345,88.85037668736716,66.54384472035923,7,3,2,3,0,2043-11-26,38954,17,2
43,75,-1.1151034521867482,-0.9910270131750296,1,9,1.0,2,52.55527182105227,78.07179673110781,48.183028546328885,71.19694857791251,5,2,6,5,0,2043-11-27,25437,12,2
33,49,0.5027991968111057,-0.5227921702426667,0,4,2.0,2,63.43900686441768,77.10716822687807,64.26707960133534,56.0050323039701,4,5,5,9,0,2043-11-28,22363,14,2
44,54,-0.5870609184042378,-1.4922217293812792,1,4,1.0,2,68.11816802135685,73.5478196259076,50.70469580112034,67.8594101441925,7,2,11,7,1,2043-11-29,25786,6,2
71,50,-0.3470640531869431,-0.2954451747198853,1,5,2.0,1,92.11003082573208,66.39396005057434,80.3807973550449,71.6756194604074,5,5,4,5,0,2043-11-30,38280,12,2
22,43,0.2004156634338564,-0.1745657874593428,0,4,0.0,1,73.25908541881853,41.92229846226999,84.65548536407275,91.12008963251613,7,7,2,5,0,2043-12-01,20590,3,0
18,50,1.6812481390614995,1.195640663895099,1,5,3.0,0,71.28806952848572,55.4378056067769,89.8247822863223,89.21954966479532,9,2,13,5,1,2043-12-02,5000,12,0
51,20,-0.7123470522541273,-1.016731169875682,1,2,0.0,0,83.75784076662916,59.003066919948026,73.91472312317518,66.46087227006659,10,4,6,3,0,2043-12-03,35386,2,2
43,26,-0.08009339349343572,0.4836285079685815,0,1,5.0,0,57.107302938446104,67.34225977893072,74.25618031367989,85.72244468947636,5,6,5,9,0,2043-12-04,39775,10,1
50,55,-1.0782252255970555,0.08672712931790558,1,7,1.0,3,77.32406823717922,50.29560736961753,80.12765001768769,73.73819340108416,9,6,7,4,1,2043-12-05,29936,7,2
64,73,-0.7219477163447218,-1.8925048721760847,1,3,2.0,1,76.82942799602318,62.204260159398565,85.97744458710818,71.81847732386599,5,5,3,4,1,2043-12-06,29357,10,2
